pool, doeid, nweight, hdd30yr, cdd30yr, kownrent, stories, stove, stovefuel, oven, ovenfuel, ovenuse, stoven, outgrill, dishwash, cwasher, washload, dryer, dryruse, tvcolor, numlaptop, numtablet, pcprint, moisture, prkgplc1, cooltype, tempniteac, numberac, numcfan, notmoist, highceil, windows, adqinsul, drafty, swim, cellar, region, urban, housetyp, famcat, inccat
179 ,14599 ,10797.198346 ,3336 ,1541 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,6 ,1 ,1 ,0 ,0 ,-2 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,-2 ,1 ,78 ,-2 ,1 ,0 ,-2 ,41 ,1 ,4 ,0 ,-2 ,3 ,0 ,3 ,4 ,2
152 ,14626 ,21771.648942 ,482 ,3620 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,2 ,3 ,2 ,2 ,0 ,1 ,1 ,70 ,-2 ,7 ,0 ,1 ,30 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,2
146 ,14864 ,13610.838105 ,3415 ,1676 ,1 ,10 ,1 ,5 ,1 ,5 ,-2 ,0 ,1 ,1 ,1 ,1 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,76 ,-2 ,3 ,0 ,1 ,41 ,2 ,3 ,0 ,0 ,3 ,0 ,1 ,1 ,2
152 ,14908 ,25949.012108 ,3601 ,2051 ,1 ,10 ,0 ,-2 ,1 ,5 ,1 ,1 ,1 ,1 ,1 ,2 ,1 ,3 ,3 ,1 ,2 ,1 ,0 ,1 ,1 ,75 ,-2 ,6 ,0 ,0 ,30 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,2
155 ,14962 ,20608.049884 ,1847 ,2415 ,2 ,10 ,0 ,-2 ,0 ,-2 ,8 ,1 ,1 ,1 ,1 ,6 ,1 ,6 ,3 ,1 ,2 ,1 ,0 ,1 ,1 ,72 ,-2 ,5 ,0 ,1 ,41 ,2 ,4 ,0 ,0 ,3 ,0 ,1 ,4 ,2
152 ,14992 ,15946.703627 ,1594 ,2615 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,4 ,1 ,4 ,1 ,2 ,1 ,1 ,0 ,0 ,1 ,77 ,-2 ,1 ,1 ,0 ,30 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,2
152 ,15039 ,18613.418345 ,2209 ,1996 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,0 ,0 ,1 ,3 ,0 ,-2 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,72 ,1 ,2 ,0 ,0 ,30 ,1 ,3 ,0 ,0 ,3 ,0 ,1 ,3 ,2
152 ,15097 ,29928.648327 ,3079 ,1651 ,1 ,10 ,1 ,5 ,1 ,5 ,3 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,4 ,0 ,1 ,1 ,0 ,1 ,1 ,72 ,-2 ,5 ,0 ,0 ,42 ,2 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,2
146 ,15137 ,19207.659661 ,1971 ,2438 ,2 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,1 ,0 ,1 ,4 ,1 ,4 ,1 ,1 ,0 ,2 ,0 ,0 ,2 ,72 ,3 ,6 ,0 ,0 ,42 ,2 ,3 ,0 ,0 ,3 ,0 ,1 ,1 ,2
155 ,15142 ,14818.455712 ,1824 ,2443 ,2 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,3 ,1 ,1 ,1 ,0 ,0 ,1 ,67 ,-2 ,2 ,0 ,0 ,20 ,2 ,4 ,0 ,0 ,3 ,0 ,1 ,4 ,2
152 ,15165 ,139307.45342 ,2893 ,1874 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,1 ,0 ,1 ,3 ,1 ,3 ,4 ,1 ,0 ,0 ,1 ,0 ,1 ,75 ,-2 ,4 ,1 ,0 ,42 ,3 ,3 ,2 ,1 ,3 ,0 ,1 ,3 ,2
146 ,15192 ,9549.3762409 ,4367 ,962 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,72 ,-2 ,2 ,0 ,0 ,30 ,2 ,4 ,0 ,1 ,3 ,0 ,1 ,1 ,2
152 ,15311 ,21855.962934 ,4080 ,1040 ,1 ,10 ,0 ,-2 ,0 ,-2 ,7 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,2 ,2 ,0 ,2 ,0 ,0 ,1 ,72 ,-2 ,5 ,0 ,0 ,41 ,1 ,4 ,0 ,1 ,3 ,0 ,1 ,3 ,2
155 ,15393 ,14807.70636 ,4338 ,970 ,2 ,10 ,0 ,-2 ,1 ,5 ,6 ,1 ,1 ,0 ,1 ,7 ,1 ,7 ,2 ,1 ,2 ,0 ,1 ,0 ,1 ,67 ,-2 ,0 ,1 ,0 ,42 ,3 ,2 ,0 ,0 ,3 ,0 ,1 ,4 ,2
149 ,15442 ,15438.228748 ,2234 ,2155 ,1 ,10 ,1 ,5 ,2 ,5 ,-2 ,0 ,1 ,1 ,1 ,6 ,1 ,7 ,6 ,2 ,5 ,1 ,0 ,1 ,1 ,66 ,-2 ,8 ,0 ,0 ,50 ,3 ,3 ,0 ,0 ,3 ,0 ,1 ,2 ,2
152 ,15536 ,18244.925315 ,1926 ,2678 ,1 ,20 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,1 ,0 ,0 ,1 ,0 ,1 ,1 ,72 ,-2 ,4 ,0 ,1 ,60 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,2
152 ,15617 ,12460.844526 ,3279 ,1558 ,1 ,20 ,1 ,5 ,1 ,5 ,-2 ,0 ,0 ,1 ,1 ,7 ,1 ,7 ,2 ,0 ,1 ,1 ,1 ,0 ,1 ,80 ,-2 ,2 ,0 ,0 ,41 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,2
152 ,15630 ,51695.861783 ,3207 ,1758 ,2 ,10 ,2 ,1 ,0 ,-2 ,5 ,1 ,0 ,0 ,1 ,4 ,1 ,5 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,75 ,1 ,1 ,0 ,0 ,42 ,3 ,2 ,0 ,0 ,3 ,0 ,1 ,3 ,2
155 ,15681 ,21264.627009 ,2965 ,2003 ,1 ,10 ,0 ,-2 ,2 ,5 ,4 ,1 ,1 ,0 ,1 ,7 ,1 ,7 ,2 ,0 ,1 ,0 ,0 ,0 ,1 ,69 ,-2 ,1 ,0 ,0 ,41 ,2 ,4 ,0 ,0 ,3 ,0 ,1 ,4 ,2
152 ,10059 ,10773.521064 ,3231 ,1532 ,1 ,10 ,1 ,1 ,1 ,5 ,-2 ,0 ,1 ,1 ,1 ,7 ,1 ,7 ,2 ,2 ,0 ,1 ,0 ,1 ,1 ,70 ,-2 ,1 ,0 ,0 ,41 ,1 ,3 ,0 ,0 ,3 ,0 ,1 ,3 ,2
152 ,10152 ,20312.622404 ,4046 ,1737 ,1 ,10 ,1 ,5 ,2 ,5 ,-2 ,0 ,0 ,1 ,1 ,14 ,1 ,14 ,2 ,0 ,0 ,0 ,0 ,0 ,1 ,68 ,-2 ,3 ,0 ,0 ,41 ,2 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,2
152 ,10153 ,14952.306634 ,1585 ,2624 ,1 ,10 ,0 ,-2 ,0 ,-2 ,7 ,1 ,0 ,1 ,1 ,15 ,1 ,15 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,78 ,-2 ,0 ,0 ,0 ,41 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,2
152 ,10176 ,20403.046433 ,1555 ,2980 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,5 ,0 ,0 ,0 ,0 ,1 ,1 ,74 ,-2 ,6 ,0 ,1 ,41 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,2
155 ,10183 ,46269.408858 ,1541 ,3040 ,2 ,10 ,0 ,-2 ,0 ,-2 ,7 ,1 ,1 ,1 ,1 ,7 ,1 ,7 ,3 ,0 ,3 ,0 ,0 ,0 ,1 ,70 ,-2 ,6 ,0 ,1 ,42 ,1 ,3 ,0 ,0 ,3 ,0 ,1 ,4 ,2
179 ,10343 ,16490.482538 ,3543 ,2055 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,5 ,0 ,0 ,1 ,0 ,-2 ,1 ,74 ,-2 ,2 ,0 ,-2 ,30 ,1 ,4 ,0 ,-2 ,3 ,0 ,3 ,4 ,2
146 ,10431 ,20648.422217 ,1901 ,2645 ,3 ,10 ,0 ,-2 ,0 ,-2 ,6 ,1 ,1 ,0 ,1 ,5 ,1 ,5 ,3 ,0 ,1 ,0 ,0 ,1 ,2 ,64 ,2 ,2 ,0 ,0 ,30 ,2 ,3 ,0 ,0 ,3 ,0 ,1 ,1 ,2
152 ,10476 ,24079.902229 ,5457 ,813 ,1 ,20 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,3 ,0 ,1 ,0 ,0 ,0 ,-2 ,-2 ,-2 ,2 ,0 ,1 ,42 ,1 ,4 ,0 ,1 ,3 ,0 ,1 ,3 ,2
155 ,10512 ,13729.405235 ,4354 ,1125 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,8 ,1 ,8 ,2 ,1 ,3 ,1 ,1 ,1 ,1 ,72 ,-2 ,5 ,0 ,1 ,30 ,1 ,2 ,0 ,0 ,3 ,0 ,1 ,4 ,2
146 ,10588 ,16937.610702 ,4407 ,1056 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,4 ,1 ,1 ,1 ,0 ,0 ,1 ,74 ,-2 ,2 ,1 ,1 ,42 ,2 ,4 ,0 ,1 ,3 ,0 ,1 ,1 ,2
149 ,10589 ,19002.027106 ,1818 ,2449 ,2 ,10 ,0 ,-2 ,0 ,-2 ,3 ,1 ,0 ,1 ,1 ,5 ,1 ,5 ,3 ,1 ,0 ,0 ,0 ,1 ,1 ,77 ,-2 ,4 ,0 ,1 ,30 ,2 ,3 ,0 ,0 ,3 ,0 ,1 ,2 ,2
152 ,10622 ,27970.110364 ,3612 ,2045 ,1 ,10 ,1 ,2 ,1 ,2 ,-2 ,0 ,1 ,1 ,1 ,3 ,1 ,3 ,3 ,1 ,2 ,1 ,0 ,1 ,1 ,68 ,-2 ,0 ,0 ,1 ,41 ,1 ,3 ,0 ,0 ,3 ,0 ,1 ,3 ,2
152 ,10886 ,11022.520149 ,1789 ,2484 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,3 ,1 ,2 ,1 ,0 ,1 ,1 ,78 ,-2 ,3 ,0 ,0 ,41 ,2 ,3 ,0 ,0 ,3 ,0 ,1 ,3 ,2
158 ,11015 ,21260.878348 ,2779 ,1876 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,2 ,1 ,1 ,0 ,0 ,-2 ,1 ,73 ,-2 ,3 ,0 ,0 ,20 ,1 ,4 ,0 ,-2 ,3 ,0 ,2 ,1 ,2
152 ,11072 ,23401.989735 ,1709 ,2494 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,2 ,1 ,0 ,1 ,0 ,0 ,1 ,68 ,-2 ,0 ,0 ,1 ,30 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,2
149 ,11123 ,28187.490198 ,1559 ,2806 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,0 ,1 ,3 ,1 ,3 ,3 ,1 ,2 ,1 ,0 ,0 ,2 ,65 ,4 ,4 ,0 ,0 ,30 ,3 ,2 ,2 ,0 ,3 ,0 ,1 ,2 ,2
177 ,11177 ,38201.731987 ,2149 ,2653 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,6 ,1 ,6 ,2 ,2 ,1 ,1 ,0 ,-2 ,1 ,75 ,-2 ,3 ,0 ,-2 ,41 ,2 ,3 ,0 ,-2 ,3 ,0 ,3 ,3 ,3
150 ,11224 ,25445.375519 ,4378 ,1071 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,3 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,76 ,-2 ,1 ,0 ,1 ,41 ,1 ,4 ,0 ,1 ,3 ,0 ,1 ,2 ,3
177 ,11253 ,22851.868549 ,2675 ,1955 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,2 ,2 ,1 ,0 ,1 ,8 ,1 ,8 ,4 ,2 ,3 ,1 ,0 ,-2 ,2 ,70 ,3 ,2 ,0 ,-2 ,41 ,3 ,1 ,0 ,-2 ,3 ,0 ,3 ,3 ,3
153 ,11276 ,29296.04536 ,3514 ,1602 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,4 ,0 ,1 ,1 ,0 ,0 ,1 ,74 ,-2 ,6 ,0 ,0 ,41 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,3
153 ,11360 ,20600.167865 ,4476 ,1018 ,1 ,20 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,2 ,1 ,0 ,1 ,0 ,0 ,1 ,68 ,-2 ,6 ,0 ,0 ,42 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,3
156 ,11400 ,14573.252263 ,2870 ,1919 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,10 ,1 ,10 ,5 ,1 ,2 ,1 ,1 ,1 ,1 ,68 ,-2 ,6 ,0 ,1 ,60 ,1 ,4 ,2 ,0 ,3 ,0 ,1 ,4 ,3
156 ,11422 ,111131.53138 ,3054 ,1702 ,1 ,10 ,1 ,5 ,1 ,5 ,-2 ,0 ,0 ,1 ,1 ,3 ,1 ,4 ,2 ,1 ,4 ,1 ,0 ,0 ,1 ,70 ,-2 ,3 ,0 ,0 ,41 ,2 ,4 ,0 ,0 ,3 ,0 ,1 ,4 ,3
156 ,11542 ,10588.086546 ,3028 ,1909 ,1 ,10 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,12 ,1 ,12 ,3 ,1 ,2 ,0 ,0 ,0 ,2 ,78 ,1 ,4 ,0 ,0 ,41 ,2 ,4 ,0 ,0 ,3 ,0 ,1 ,4 ,3
156 ,11598 ,15513.149044 ,2814 ,2308 ,1 ,20 ,1 ,1 ,1 ,5 ,-2 ,0 ,1 ,1 ,1 ,7 ,1 ,7 ,3 ,2 ,3 ,1 ,0 ,1 ,1 ,72 ,-2 ,6 ,0 ,1 ,41 ,1 ,3 ,0 ,0 ,3 ,0 ,1 ,4 ,3
147 ,11796 ,13886.695249 ,501 ,3574 ,2 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,1 ,1 ,1 ,3 ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,1 ,1 ,78 ,-2 ,2 ,0 ,1 ,10 ,2 ,4 ,0 ,0 ,3 ,0 ,1 ,1 ,3
153 ,11876 ,25896.829034 ,554 ,3449 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,2 ,1 ,1 ,0 ,0 ,1 ,1 ,76 ,-2 ,5 ,1 ,0 ,30 ,2 ,2 ,0 ,0 ,3 ,0 ,1 ,3 ,3
153 ,11985 ,14276.866618 ,1507 ,3194 ,1 ,10 ,0 ,-2 ,0 ,-2 ,10 ,1 ,1 ,1 ,1 ,14 ,1 ,10 ,2 ,3 ,0 ,1 ,0 ,1 ,1 ,73 ,-2 ,5 ,0 ,1 ,41 ,1 ,3 ,0 ,0 ,3 ,0 ,1 ,3 ,3
147 ,12053 ,23445.719116 ,4668 ,1194 ,2 ,20 ,0 ,-2 ,0 ,-2 ,0 ,1 ,0 ,1 ,1 ,3 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,70 ,1 ,2 ,0 ,0 ,41 ,1 ,4 ,0 ,1 ,3 ,0 ,1 ,1 ,3
147 ,12102 ,12587.004465 ,1741 ,2310 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,6 ,1 ,6 ,2 ,0 ,0 ,0 ,0 ,1 ,1 ,75 ,-2 ,5 ,0 ,0 ,41 ,2 ,4 ,0 ,0 ,3 ,0 ,1 ,1 ,3
156 ,12130 ,26330.866862 ,2897 ,1870 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,6 ,1 ,6 ,1 ,2 ,0 ,0 ,0 ,0 ,1 ,72 ,-2 ,2 ,1 ,0 ,42 ,1 ,3 ,0 ,0 ,3 ,0 ,1 ,4 ,3
153 ,12174 ,15914.702354 ,2561 ,2434 ,1 ,10 ,0 ,-2 ,0 ,-2 ,8 ,1 ,1 ,0 ,1 ,10 ,1 ,10 ,1 ,0 ,4 ,1 ,0 ,0 ,2 ,65 ,2 ,3 ,0 ,0 ,41 ,2 ,3 ,0 ,0 ,3 ,0 ,1 ,3 ,3
156 ,12224 ,44930.388528 ,4651 ,943 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,7 ,1 ,7 ,4 ,1 ,0 ,2 ,1 ,0 ,1 ,70 ,-2 ,2 ,0 ,0 ,41 ,1 ,4 ,3 ,0 ,3 ,0 ,1 ,4 ,3
156 ,12445 ,19101.316896 ,3383 ,1557 ,1 ,10 ,0 ,-2 ,0 ,-2 ,7 ,1 ,1 ,1 ,1 ,25 ,1 ,25 ,5 ,2 ,3 ,1 ,0 ,1 ,3 ,71 ,1 ,6 ,1 ,0 ,42 ,1 ,4 ,0 ,1 ,3 ,0 ,1 ,4 ,3
153 ,12500 ,20795.41603 ,3570 ,2039 ,1 ,20 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,1 ,3 ,72 ,1 ,0 ,0 ,1 ,41 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,3
156 ,12631 ,27835.96115 ,3468 ,1636 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,0 ,1 ,9 ,1 ,9 ,4 ,3 ,2 ,2 ,0 ,0 ,3 ,70 ,1 ,2 ,0 ,0 ,42 ,2 ,3 ,0 ,0 ,3 ,0 ,1 ,4 ,3
180 ,12673 ,29732.439895 ,1893 ,2360 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,3 ,0 ,1 ,0 ,0 ,-2 ,1 ,70 ,-2 ,2 ,0 ,-2 ,41 ,2 ,3 ,0 ,-2 ,3 ,0 ,3 ,4 ,3
156 ,12711 ,17900.687945 ,2616 ,2104 ,2 ,20 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,7 ,1 ,7 ,3 ,1 ,0 ,1 ,1 ,0 ,1 ,65 ,-2 ,3 ,0 ,1 ,41 ,2 ,3 ,0 ,0 ,3 ,0 ,1 ,4 ,3
180 ,12753 ,28249.256675 ,2200 ,2567 ,1 ,-2 ,1 ,5 ,1 ,5 ,-2 ,0 ,0 ,1 ,1 ,8 ,1 ,8 ,3 ,2 ,3 ,1 ,0 ,-2 ,1 ,78 ,-2 ,6 ,0 ,-2 ,42 ,1 ,4 ,1 ,-2 ,3 ,0 ,3 ,4 ,3
156 ,12873 ,14352.564616 ,4292 ,1820 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,3 ,1 ,1 ,1 ,1 ,0 ,1 ,76 ,-2 ,6 ,0 ,0 ,42 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,4 ,3
156 ,12874 ,26225.936652 ,4682 ,1189 ,1 ,20 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,10 ,1 ,10 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,73 ,-2 ,0 ,0 ,1 ,50 ,1 ,4 ,0 ,1 ,3 ,0 ,1 ,4 ,3
156 ,12903 ,11266.694407 ,3626 ,2037 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,1 ,0 ,1 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,1 ,74 ,-2 ,4 ,0 ,0 ,30 ,1 ,4 ,0 ,1 ,3 ,0 ,1 ,4 ,3
153 ,13076 ,19137.847045 ,4407 ,1055 ,1 ,20 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,3 ,0 ,-2 ,0 ,1 ,1 ,0 ,0 ,0 ,-2 ,-2 ,-2 ,1 ,1 ,1 ,50 ,1 ,4 ,1 ,1 ,3 ,0 ,1 ,3 ,3
177 ,13280 ,21634.59543 ,1747 ,2534 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,6 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,4 ,1 ,1 ,1 ,0 ,-2 ,2 ,78 ,3 ,14 ,0 ,-2 ,42 ,2 ,2 ,0 ,-2 ,3 ,0 ,3 ,3 ,3
177 ,13321 ,19730.179715 ,1632 ,2849 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,2 ,2 ,1 ,1 ,0 ,-2 ,2 ,74 ,3 ,4 ,0 ,-2 ,41 ,2 ,4 ,0 ,-2 ,3 ,0 ,3 ,3 ,3
150 ,13520 ,23048.647418 ,4355 ,1083 ,1 ,10 ,1 ,5 ,0 ,-2 ,-2 ,0 ,1 ,0 ,0 ,-2 ,0 ,-2 ,3 ,2 ,1 ,1 ,0 ,0 ,2 ,78 ,1 ,2 ,0 ,1 ,30 ,2 ,2 ,1 ,1 ,3 ,0 ,1 ,2 ,3
153 ,13569 ,31535.515712 ,3645 ,1997 ,1 ,20 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,6 ,1 ,6 ,3 ,2 ,2 ,1 ,0 ,1 ,1 ,80 ,-2 ,6 ,0 ,0 ,42 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,3
153 ,13772 ,20082.295884 ,3572 ,2028 ,1 ,10 ,1 ,2 ,1 ,5 ,-2 ,0 ,0 ,1 ,1 ,5 ,1 ,5 ,2 ,2 ,1 ,1 ,0 ,1 ,1 ,78 ,-2 ,6 ,0 ,1 ,42 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,3
156 ,13806 ,12582.669168 ,1159 ,2838 ,1 ,10 ,0 ,-2 ,0 ,-2 ,8 ,1 ,1 ,1 ,1 ,7 ,1 ,7 ,4 ,2 ,1 ,1 ,0 ,1 ,1 ,75 ,-2 ,3 ,0 ,1 ,41 ,2 ,4 ,0 ,0 ,3 ,0 ,1 ,4 ,3
153 ,13898 ,16036.350399 ,2828 ,2282 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,2 ,2 ,2 ,1 ,0 ,0 ,1 ,68 ,-2 ,2 ,0 ,0 ,30 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,3
153 ,14159 ,17666.988433 ,4747 ,1168 ,1 ,20 ,1 ,2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,7 ,1 ,7 ,4 ,1 ,1 ,1 ,0 ,1 ,1 ,70 ,-2 ,4 ,0 ,1 ,60 ,1 ,4 ,3 ,1 ,3 ,0 ,1 ,3 ,3
153 ,14245 ,24407.418058 ,3428 ,1412 ,1 ,10 ,0 ,-2 ,0 ,-2 ,6 ,1 ,1 ,0 ,1 ,5 ,1 ,5 ,1 ,1 ,0 ,1 ,0 ,0 ,1 ,71 ,-2 ,2 ,0 ,0 ,41 ,2 ,3 ,0 ,0 ,3 ,0 ,1 ,3 ,3
150 ,14364 ,10929.058866 ,1114 ,2962 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,65 ,-2 ,4 ,0 ,0 ,30 ,2 ,4 ,0 ,0 ,3 ,0 ,1 ,2 ,3
153 ,14631 ,15165.785548 ,1761 ,2875 ,1 ,10 ,0 ,-2 ,0 ,-2 ,7 ,1 ,0 ,1 ,1 ,8 ,1 ,5 ,3 ,0 ,0 ,1 ,1 ,1 ,1 ,78 ,-2 ,3 ,0 ,0 ,42 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,3
156 ,14651 ,21585.712862 ,3211 ,1753 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,7 ,1 ,7 ,2 ,0 ,3 ,0 ,0 ,1 ,1 ,75 ,-2 ,5 ,0 ,0 ,20 ,1 ,3 ,0 ,0 ,3 ,0 ,1 ,4 ,3
156 ,14923 ,15278.580112 ,1851 ,2794 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,-2 ,-2 ,-2 ,2 ,0 ,0 ,30 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,4 ,3
180 ,15144 ,23210.113776 ,504 ,3568 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,6 ,1 ,6 ,2 ,0 ,1 ,1 ,0 ,-2 ,1 ,75 ,-2 ,2 ,0 ,-2 ,30 ,2 ,3 ,0 ,-2 ,3 ,0 ,3 ,4 ,3
153 ,15303 ,18865.55822 ,1515 ,3156 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,2 ,1 ,3 ,1 ,0 ,0 ,1 ,77 ,-2 ,5 ,0 ,1 ,41 ,2 ,4 ,2 ,0 ,3 ,0 ,1 ,3 ,3
153 ,15578 ,21592.445685 ,3458 ,1752 ,1 ,10 ,1 ,5 ,2 ,5 ,-2 ,0 ,1 ,1 ,1 ,21 ,1 ,21 ,2 ,0 ,0 ,1 ,0 ,1 ,1 ,72 ,-2 ,5 ,1 ,0 ,41 ,1 ,3 ,0 ,1 ,3 ,0 ,1 ,3 ,3
153 ,15685 ,15110.19635 ,1567 ,2923 ,1 ,10 ,0 ,-2 ,1 ,5 ,3 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,2 ,0 ,0 ,1 ,0 ,1 ,1 ,74 ,-2 ,5 ,0 ,1 ,41 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,3
153 ,10147 ,13926.813788 ,1493 ,4185 ,1 ,10 ,1 ,5 ,1 ,5 ,-2 ,0 ,1 ,1 ,1 ,4 ,1 ,7 ,5 ,1 ,3 ,1 ,0 ,1 ,1 ,72 ,-2 ,3 ,0 ,1 ,50 ,1 ,4 ,0 ,0 ,3 ,0 ,1 ,3 ,3
