"pool","doeid","nweight","hdd30yr","cdd30yr","kownrent","condcoop","naptflrs","stories","stoven","stovenfuel","stove","stovefuel","oven","ovenfuel","ovenuse","outgrill","dishwash","cwasher","washload","dryer","dryruse","tvcolor","computer","numpc","pcprint","moisture","prkgplc1","prkgplc2","cooltype","tempniteac","numberac","numcfan","notmoist","highceil","windows","adqinsul","drafty","swim"
156,9386,14918449,2385,2106,1,-2,-2,10,1,5,0,-2,0,-2,4,0,1,1,2,1,1,4,1,3,1,0,0,0,1,75,-2,5,0,0,41,3,3,0
156,9387,11838586,1544,3067,1,-2,-2,10,1,5,0,-2,0,-2,1,1,1,1,3,1,1,2,1,2,1,0,0,1,1,70,-2,2,0,0,42,3,3,0
156,9448,12876279,4473,1022,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,4,1,3,1,0,0,0,1,70,-2,5,0,0,41,1,4,0
156,9477,23239748,2981,1861,1,-2,-2,10,1,5,0,-2,0,-2,2,1,1,1,3,1,1,2,1,1,1,0,0,0,1,75,-2,2,0,0,41,2,4,0
156,9592,13331545,1485,2818,1,-2,-2,10,1,5,0,-2,0,-2,3,1,1,1,5,1,1,2,1,2,1,0,1,-2,1,76,-2,7,0,0,41,1,4,0
156,9763,9713216,3317,1889,1,-2,-2,10,1,5,0,-2,0,-2,2,1,1,1,3,1,1,4,0,0,-2,1,0,0,1,65,-2,4,0,0,41,2,4,3
156,9919,8101628,2041,2638,1,-2,-2,10,1,5,0,-2,0,-2,2,1,1,1,4,1,1,4,1,6,3,0,0,1,3,73,1,6,0,0,41,2,3,0
156,9970,7535952,3113,1950,1,-2,-2,20,0,-2,1,1,1,5,4,1,1,1,4,1,2,3,1,2,1,0,1,-2,1,75,-2,6,0,0,42,2,3,0
156,9989,11362762,1600,2506,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,2,1,1,8,1,2,1,0,1,-2,1,73,-2,14,0,1,41,1,4,0
156,10018,27399325,1868,2533,1,-2,-2,10,1,5,0,-2,0,-2,3,0,1,1,3,1,1,3,0,0,-2,0,0,0,1,64,-2,1,0,0,41,2,4,0
156,10088,8218568,1399,2688,1,-2,-2,20,0,-2,1,1,1,5,5,1,1,1,4,1,1,10,1,3,2,0,1,-2,1,68,-2,5,0,1,60,1,4,3
156,10153,10352139,3269,1917,1,-2,-2,10,1,5,1,5,1,5,2,0,0,1,5,1,1,2,1,2,1,0,0,1,1,75,-2,1,0,0,10,1,4,0
156,10165,6054971,3050,1616,1,-2,-2,10,1,5,0,-2,0,-2,2,0,1,1,4,1,1,4,1,3,1,0,1,-2,1,70,-2,1,0,1,41,1,3,0
156,10262,13494445,5138,925,1,-2,-2,10,1,5,0,-2,0,-2,2,1,1,1,3,1,1,2,1,1,1,0,0,0,2,-2,1,4,0,0,41,1,4,2
156,10329,9673875,4590,1215,1,-2,-2,20,1,5,0,-2,0,-2,2,1,1,1,4,1,1,3,1,2,1,0,1,-2,1,76,-2,3,0,0,60,2,3,0
156,10441,14918456,3110,1617,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,3,1,1,4,1,1,0,0,1,-2,1,75,-2,4,0,0,30,1,4,0
156,10511,14025737,3024,1842,1,-2,-2,20,1,5,0,-2,0,-2,5,1,1,1,2,1,1,3,0,0,-2,0,0,1,1,-2,-2,4,0,0,41,1,4,0
156,10607,4157194,702,3211,2,-2,-2,10,1,5,0,-2,0,-2,3,1,1,1,4,1,1,4,1,3,2,0,1,-2,1,78,-2,1,0,0,41,1,4,2
156,10649,13971389,5185,907,1,-2,-2,20,1,2,0,-2,0,-2,4,1,0,1,3,1,2,1,0,0,-2,0,0,1,2,-2,3,1,0,0,50,1,4,0
156,10692,10189024,4475,1017,1,-2,-2,20,0,-2,1,5,1,5,4,1,1,1,3,1,2,4,1,1,1,0,1,-2,1,72,-2,7,0,0,50,1,4,0
156,10757,6861287,2994,1631,1,-2,-2,20,1,5,1,5,1,5,5,1,1,1,3,1,1,6,1,5,1,0,1,-2,1,68,-2,6,0,1,60,2,4,3
156,10790,7756869,2515,2534,1,-2,-2,20,0,-2,1,1,2,5,4,1,1,1,4,1,1,7,1,2,2,0,1,-2,1,70,-2,6,0,1,60,2,4,3
156,10801,9469547,3747,1609,1,-2,-2,10,0,-2,1,5,1,5,4,1,1,1,3,1,1,2,1,2,1,0,1,-2,1,73,-2,4,0,0,30,1,4,0
156,10827,6576849,1963,2382,1,-2,-2,10,1,2,0,-2,0,-2,3,0,1,1,3,1,2,4,0,0,-2,0,1,-2,1,72,-2,4,0,0,41,3,4,0
156,10911,15075457,3353,1935,1,-2,-2,10,0,-2,1,5,1,5,4,1,1,1,5,1,1,2,1,2,1,0,1,-2,1,75,-2,4,0,0,41,1,4,0
156,10948,8101628,2397,2378,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,3,1,1,3,1,1,1,0,1,-2,1,78,-2,0,0,1,30,2,3,0
156,10993,9229281,4335,1065,1,-2,-2,10,1,5,0,-2,0,-2,2,1,1,1,3,1,2,3,1,1,1,0,0,0,1,78,-2,5,0,0,42,1,4,0
156,11086,7535952,3045,1980,1,-2,-2,20,0,-2,1,5,1,5,4,1,1,1,3,1,1,3,1,3,1,0,1,-2,1,68,-2,5,0,0,50,3,2,3
156,11103,9986666,4020,1258,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,3,1,2,3,1,1,1,0,1,-2,1,72,-2,3,0,0,30,2,3,0
156,11121,13737511,3371,1925,1,-2,-2,10,0,-2,1,5,1,5,3,1,1,1,3,1,1,3,1,2,1,0,0,0,1,65,-2,1,0,0,41,2,3,0
156,11234,9293984,248,3834,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,3,1,1,3,1,2,1,1,1,-2,1,75,-2,1,1,0,41,3,1,2
156,11267,14249477,3063,2129,1,-2,-2,10,1,5,0,-2,0,-2,3,1,1,1,3,1,1,4,1,2,1,0,1,-2,1,71,-2,6,0,1,50,2,3,1
156,11275,12659753,4528,1544,3,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,3,1,1,4,1,1,1,0,0,1,1,70,-2,4,0,0,41,2,4,0
156,11317,15966070,3252,1766,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,4,1,4,1,0,1,-2,1,72,-2,5,0,1,42,3,1,0
156,11499,11465620,2916,1803,1,-2,-2,10,1,5,0,-2,0,-2,3,1,0,1,2,1,1,1,0,0,-2,0,0,0,2,-2,1,3,0,0,30,1,4,0
156,11550,6165751,615,3332,1,-2,-2,10,1,5,0,-2,0,-2,6,1,1,1,3,1,1,3,1,1,1,0,0,0,1,78,-2,4,0,0,41,2,4,0
156,11635,6054972,2051,2293,1,-2,-2,20,0,-2,1,5,1,5,3,1,1,1,4,1,1,5,1,2,1,1,0,0,1,73,-2,0,0,1,42,1,4,2
156,11644,8458372,3064,1609,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,2,1,1,2,1,1,2,1,1,-2,1,74,-2,5,0,1,50,1,4,0
156,11852,15966070,3395,1694,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,1,4,1,2,1,0,1,-2,1,78,-2,2,0,1,50,2,3,0
156,11907,17357526,2289,2184,1,-2,-2,10,0,-2,1,5,1,5,3,1,0,1,3,1,1,4,1,3,1,0,0,1,1,70,-2,5,1,0,41,2,4,2
157,3346,17909775,2390,2102,2,-2,1,-2,1,5,0,-2,0,-2,4,0,1,1,2,1,1,4,1,1,1,1,-2,-2,1,73,-2,1,1,0,30,1,4,0
157,4107,7846747,2586,2384,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,1,1,1,3,1,0,0,-2,0,-2,-2,1,-2,-2,0,0,0,30,1,4,0
157,5068,11769694,4072,1345,2,-2,1,-2,0,-2,0,-2,0,-2,-2,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,1,70,-2,0,0,0,30,2,4,0
157,5100,12792158,3493,1417,2,2,1,-2,1,5,0,-2,0,-2,6,0,0,0,-2,0,-2,2,1,2,1,0,-2,-2,1,72,-2,0,0,0,20,1,4,0
157,6042,11989106,4452,1291,2,-2,1,-2,1,5,0,-2,0,-2,3,1,1,1,3,1,1,2,0,0,-2,0,-2,-2,1,74,-2,2,0,0,30,3,3,0
157,6197,11009222,4111,1330,2,-2,1,-2,0,-2,0,-2,0,-2,-2,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,1,70,-2,0,0,0,10,1,4,0
157,6545,11892462,2942,1886,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,1,2,1,1,1,0,0,-2,0,-2,-2,2,-2,1,0,0,0,30,2,4,0
157,7489,10837007,1937,2326,2,-2,1,-2,1,5,0,-2,0,-2,3,0,0,1,2,1,1,2,0,0,-2,0,-2,-2,1,70,-2,0,0,0,30,1,4,0
157,8602,11079858,4872,788,2,-2,1,-2,1,5,0,-2,0,-2,5,0,1,1,2,1,2,1,0,0,-2,0,-2,-2,2,-2,2,3,0,0,30,2,4,0
157,8658,14715412,3349,1479,3,-2,2,-2,1,5,0,-2,0,-2,6,0,0,1,2,1,1,3,0,0,-2,0,-2,-2,1,70,-2,0,0,0,30,3,1,0
157,8727,11769694,4094,1337,2,-2,1,-2,0,-2,0,-2,0,-2,-2,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,1,68,-2,0,0,0,10,1,4,0
157,9874,13891248,2467,2066,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,1,1,1,2,2,0,0,-2,0,-2,-2,1,75,-2,0,0,0,20,1,4,0
157,11731,10837007,3347,1872,2,-2,1,-2,1,5,0,-2,0,-2,5,0,1,1,2,1,1,2,0,0,-2,0,-2,-2,1,70,-2,3,0,0,30,3,3,0
158,8683,15767768,5041,1078,1,1,1,-2,1,5,0,-2,0,-2,4,0,1,1,2,1,1,3,0,0,-2,0,-2,-2,1,67,-2,0,0,1,20,1,4,0
158,9525,13641128,1651,2426,1,1,2,-2,1,5,0,-2,0,-2,1,1,1,1,3,1,1,3,0,0,-2,0,-2,-2,1,65,-2,3,0,1,30,1,4,0
158,11776,6443753,497,3551,2,-2,1,-2,1,5,0,-2,0,-2,4,0,0,1,2,1,2,1,1,1,0,0,-2,-2,1,74,-2,1,0,0,30,2,4,0
160,43,8491418,3225,1526,2,-2,2,-2,1,5,0,-2,0,-2,3,1,0,1,3,1,1,4,1,1,1,0,-2,-2,1,71,-2,3,0,0,30,1,3,0
160,125,13918650,2401,2092,2,-2,1,-2,1,5,0,-2,0,-2,3,0,1,1,3,1,1,1,0,0,-2,0,-2,-2,1,74,-2,0,0,0,41,2,4,0
160,2072,6602543,1117,3307,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,0,-2,0,-2,3,0,0,-2,0,-2,-2,1,73,-2,0,0,0,20,1,3,0
160,4975,9062257,2973,1867,2,-2,1,-2,1,1,0,-2,0,-2,1,0,0,1,2,1,1,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,60,2,3,0
160,5601,5388476,442,3682,2,-2,1,-2,1,5,0,-2,0,-2,0,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,1,78,-2,0,0,0,30,2,4,0
160,7269,9265339,3653,1435,2,-2,1,-2,1,5,0,-2,0,-2,6,0,1,1,2,1,1,3,1,1,0,0,-2,-2,1,-2,-2,0,0,0,20,2,4,0
160,7724,9265339,3534,1483,2,-2,1,-2,1,5,0,-2,0,-2,3,0,1,1,3,1,1,3,1,1,0,0,-2,-2,1,-2,-2,0,0,0,20,2,3,0
160,11392,11616314,2518,2011,2,2,1,-2,1,5,0,-2,0,-2,2,0,0,1,2,1,1,2,1,1,1,0,-2,-2,1,-2,-2,0,0,0,20,1,4,0
161,4235,9265339,3684,1423,2,-2,1,-2,1,5,0,-2,0,-2,2,0,1,1,3,1,1,2,1,1,0,0,-2,-2,1,75,-2,0,0,0,20,1,4,0
163,2106,5007787,490,3569,2,-2,1,-2,1,5,0,-2,0,-2,4,0,1,1,3,1,1,3,1,1,0,0,-2,-2,1,75,-2,1,0,0,20,1,4,0
163,2464,33371875,3985,1686,2,-2,1,-2,1,5,0,-2,0,-2,1,1,1,0,-2,0,-2,2,0,0,-2,0,-2,-2,1,68,-2,2,0,0,41,1,1,0
163,5026,13294508,3114,2092,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,2,-2,1,0,0,0,20,3,2,0
163,7613,6888094,2856,1687,2,-2,2,-2,1,1,0,-2,0,-2,3,1,1,1,1,1,3,2,0,0,-2,0,-2,-2,1,72,-2,1,0,0,30,3,3,0
164,2621,10025681,4421,1302,2,-2,1,-2,1,5,0,-2,0,-2,5,0,1,1,3,1,1,2,1,1,1,0,-2,-2,1,-2,-2,4,0,0,20,2,4,0
164,3843,10601254,3312,1435,2,-2,1,-2,1,5,0,-2,0,-2,3,1,1,1,4,1,1,2,1,1,1,0,-2,-2,1,68,-2,2,0,0,20,1,4,0
164,5087,12015306,5011,1087,1,1,1,-2,1,5,0,-2,0,-2,6,0,1,1,2,1,1,4,1,1,1,0,-2,-2,1,73,-2,4,0,0,41,1,3,0
165,2473,12015306,5004,1090,1,1,1,-2,1,5,0,-2,0,-2,3,0,1,1,1,1,1,3,0,0,-2,0,-2,-2,1,78,-2,0,0,0,41,2,4,0
165,11314,12015306,5095,1062,1,1,1,-2,1,5,0,-2,0,-2,6,0,1,1,2,1,2,2,1,2,1,0,-2,-2,1,78,-2,2,0,1,41,1,4,0
166,2862,9062258,1940,2323,2,-2,1,-2,1,5,0,-2,0,-2,4,1,0,1,4,1,2,4,1,2,2,0,-2,-2,1,68,-2,3,0,1,50,3,2,0
166,4031,6602543,1069,3415,2,-2,1,-2,1,5,0,-2,0,-2,5,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,1,-2,-2,0,0,0,41,2,3,0
166,6576,7200774,2843,2253,2,2,1,-2,1,5,0,-2,0,-2,2,0,0,1,3,1,1,1,1,2,1,0,-2,-2,1,-2,-2,1,0,0,41,2,3,0
166,7393,11510415,3556,1238,2,-2,2,-2,1,5,0,-2,0,-2,4,0,0,1,3,1,1,3,0,0,-2,0,-2,-2,1,-2,-2,0,0,0,41,3,1,0
166,9881,14976737,2357,2131,2,-2,1,-2,1,5,0,-2,0,-2,4,0,1,1,3,1,1,3,0,0,-2,0,-2,-2,1,75,-2,1,0,0,20,3,2,0
167,5762,9062258,3283,1909,2,-2,1,-2,1,5,0,-2,0,-2,3,0,0,1,3,1,1,2,0,0,-2,0,-2,-2,1,70,-2,2,0,0,20,1,4,0
167,10587,16194267,1984,2335,2,-2,1,-2,1,5,0,-2,0,-2,3,0,0,1,3,1,1,2,1,1,1,0,-2,-2,1,70,-2,0,0,0,42,3,1,0
169,99,15636594,3772,1668,3,-2,-2,10,1,5,0,-2,0,-2,6,0,0,1,2,1,1,1,0,0,-2,0,0,0,2,-2,1,0,0,-2,41,3,2,0
169,786,17310737,1360,2632,1,-2,-2,10,1,2,0,-2,0,-2,4,1,1,1,1,1,1,3,1,2,1,0,0,1,1,80,-2,2,0,-2,41,3,4,1
169,885,10689560,2355,2201,1,-2,-2,10,1,5,0,-2,0,-2,6,0,0,1,2,1,1,3,0,0,-2,0,0,0,1,75,-2,2,0,-2,30,2,3,0
169,1003,16317681,1245,2692,1,-2,-2,10,1,2,0,-2,0,-2,6,0,0,0,-2,0,-2,1,0,0,-2,0,0,0,2,-2,2,0,0,-2,30,3,3,0
169,1327,16699161,3435,1442,1,-2,-2,10,1,5,0,-2,0,-2,2,0,0,1,2,0,-2,2,1,1,0,0,0,0,2,-2,3,3,0,-2,30,3,3,0
169,2165,22856377,3441,1723,1,-2,-2,10,1,2,0,-2,0,-2,6,1,0,0,-2,0,-2,1,0,0,-2,0,0,0,1,-2,-2,4,0,-2,41,2,4,0
169,2280,19459153,4387,1284,1,-2,-2,10,1,5,0,-2,0,-2,4,0,0,1,2,1,1,2,0,0,-2,0,0,1,1,75,-2,2,0,-2,41,1,4,0
169,3792,11637034,535,3517,2,-2,-2,10,1,5,0,-2,0,-2,6,1,0,1,2,1,1,1,0,0,-2,0,0,0,2,-2,1,0,0,-2,41,3,4,0
169,4237,21639832,3420,1592,1,-2,-2,10,1,5,0,-2,0,-2,2,1,0,1,2,1,2,2,0,0,-2,0,0,0,2,-2,3,3,0,-2,20,2,3,0
169,4480,17630658,4114,1224,1,-2,-2,10,1,5,0,-2,0,-2,3,0,1,1,2,1,1,1,0,0,-2,0,0,0,1,73,-2,1,0,-2,30,1,4,0
169,5614,27459445,3446,1460,1,-2,-2,10,1,5,0,-2,0,-2,3,0,1,1,2,1,1,3,1,2,1,0,0,0,1,-2,-2,2,0,-2,30,1,4,0
169,5935,46747147,2139,2165,1,-2,-2,10,1,2,0,-2,0,-2,3,1,0,1,3,0,-2,1,0,0,-2,0,0,0,2,-2,1,0,0,-2,30,3,3,0
169,6368,11884821,1486,2506,1,-2,-2,10,1,5,0,-2,0,-2,5,1,1,1,1,1,1,4,0,0,-2,0,0,0,1,80,-2,2,0,-2,41,1,4,0
169,7311,17419041,4419,1036,1,-2,-2,10,1,5,0,-2,0,-2,4,1,0,1,3,1,1,3,1,1,0,0,0,0,1,65,-2,2,0,-2,30,2,3,0
169,7904,18848510,4294,1345,1,-2,-2,10,1,5,0,-2,0,-2,5,1,0,1,1,1,1,1,0,0,-2,0,0,1,1,65,-2,4,0,-2,41,1,4,0
169,8075,11884821,1525,2441,1,-2,-2,10,1,2,0,-2,0,-2,0,0,0,1,2,1,1,1,0,0,-2,0,0,1,-2,-2,-2,2,0,-2,30,3,1,0
169,8464,15162519,1081,3032,1,-2,-2,10,0,-2,1,5,1,5,6,1,0,0,-2,0,-2,2,0,0,-2,0,0,0,2,-2,1,1,0,-2,30,2,4,0
169,8530,16242335,1403,2559,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,2,1,1,2,0,0,-2,0,0,1,1,72,-2,5,0,-2,42,2,4,0
169,8850,14547242,2980,1740,2,2,-2,10,1,5,0,-2,0,-2,2,1,0,1,1,0,-2,1,0,0,-2,0,0,0,2,-2,3,0,0,-2,30,3,1,0
169,9293,11601146,564,3451,1,-2,-2,10,1,2,0,-2,0,-2,5,1,0,1,1,1,1,2,0,0,-2,0,0,1,1,79,-2,1,0,-2,30,3,4,0
169,9813,10099212,658,3340,1,-2,-2,10,1,5,0,-2,0,-2,2,0,0,1,2,1,1,2,0,0,-2,0,0,0,2,-2,1,1,0,-2,30,3,3,0
169,10843,20088333,4126,1273,1,-2,-2,10,0,-2,1,5,0,-2,-2,1,0,0,-2,0,-2,1,0,0,-2,0,0,0,2,-2,2,0,0,-2,30,3,3,0
169,11241,17630647,4405,1307,2,-2,-2,10,1,5,0,-2,0,-2,0,0,0,1,1,0,-2,2,0,0,-2,0,0,0,2,-2,1,1,0,-2,20,1,3,0
169,11831,13328190,3964,1325,2,-2,-2,10,1,5,0,-2,0,-2,6,1,0,1,2,1,1,1,1,1,1,0,0,0,1,81,-2,4,0,-2,41,3,2,0
170,389,22653799,4476,1041,3,-2,-2,10,0,-2,0,-2,0,-2,-2,1,0,1,2,1,1,1,0,0,-2,0,0,0,2,-2,2,1,1,-2,41,3,4,0
170,2546,11610896,1859,2517,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,2,1,1,2,1,1,1,0,0,0,1,76,-2,3,0,-2,42,3,1,0
170,3503,23813509,1048,3452,1,-2,-2,10,1,2,0,-2,0,-2,0,1,0,1,2,1,3,1,1,1,0,0,0,0,-2,-2,-2,0,0,-2,41,2,3,0
170,3975,17872507,3871,1814,1,-2,-2,10,1,5,0,-2,0,-2,4,0,0,1,2,1,1,1,1,1,1,0,0,0,1,68,-2,0,0,-2,30,1,4,0
170,10415,23897050,5359,861,1,-2,-2,10,1,5,0,-2,0,-2,3,0,0,1,2,1,2,2,0,0,-2,0,0,0,1,72,-2,1,0,-2,30,1,4,0
171,10005,27459458,3391,1692,1,-2,-2,10,1,5,0,-2,0,-2,6,1,0,1,2,1,1,4,1,2,1,0,1,-2,1,70,-2,4,0,-2,41,3,4,0
172,151,18040125,3417,1593,2,-2,-2,10,1,5,0,-2,0,-2,3,1,0,1,5,1,1,1,1,1,0,0,0,0,1,60,-2,0,0,-2,30,3,2,0
172,4462,22024121,2382,2109,1,-2,-2,10,1,5,0,-2,0,-2,3,0,0,1,1,0,-2,2,0,0,-2,1,0,0,2,-2,1,0,0,-2,30,2,3,0
172,5888,14339634,1906,2364,1,-2,-2,10,1,5,0,-2,0,-2,4,0,1,1,3,1,1,2,1,1,1,0,0,0,1,68,-2,0,0,-2,30,2,4,0
172,6775,18040125,4198,1279,1,-2,-2,10,1,5,0,-2,0,-2,4,1,0,1,2,1,1,4,1,1,0,0,0,0,3,77,1,2,0,-2,41,2,3,0
172,6925,50473287,4836,1012,1,-2,-2,10,1,5,0,-2,0,-2,3,1,0,1,4,1,1,3,0,0,-2,0,0,0,2,-2,1,1,0,-2,30,3,2,0
172,7115,44389167,2859,2009,2,-2,-2,10,1,1,0,-2,0,-2,4,1,0,1,4,1,1,2,0,0,-2,0,0,1,1,65,-2,0,0,-2,41,2,3,0
172,8854,9709407,1092,3363,1,-2,-2,10,1,2,0,-2,0,-2,0,0,0,1,2,1,1,2,1,1,1,0,0,1,-2,-2,-2,0,0,-2,30,2,3,0
173,3629,14581351,4246,1157,2,-2,-2,10,1,5,0,-2,0,-2,5,0,0,0,-2,0,-2,3,0,0,-2,0,0,1,1,70,-2,1,0,-2,30,3,2,0
175,240,7924054,640,3348,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,2,1,2,6,1,1,1,0,0,1,1,77,-2,4,0,-2,41,2,4,0
175,312,34308857,3353,1558,1,-2,-2,10,1,5,0,-2,0,-2,4,0,1,1,2,1,1,3,1,1,1,0,0,0,1,65,-2,5,0,-2,41,3,1,0
175,1468,13625195,4899,779,1,-2,-2,10,1,5,0,-2,0,-2,3,1,0,1,3,1,1,2,0,0,-2,0,0,0,-2,-2,-2,1,0,-2,30,2,3,0
175,1513,9296323,1499,2483,2,-2,-2,10,1,5,0,-2,0,-2,4,1,0,1,3,1,1,2,1,2,1,0,0,1,3,-2,1,1,0,-2,41,1,4,0
175,2129,18689610,2599,2371,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,3,1,2,3,1,1,1,1,0,1,1,77,-2,4,0,-2,41,1,4,0
175,2171,13964373,4024,1342,1,-2,-2,10,1,5,0,-2,0,-2,6,1,1,1,1,1,1,0,0,0,-2,0,0,0,1,-2,-2,1,0,-2,41,2,4,0
175,2803,8678291,628,3362,1,-2,-2,10,1,5,0,-2,0,-2,6,1,0,1,2,1,1,3,1,1,2,0,0,1,2,-2,3,2,0,-2,41,2,3,0
175,3476,11145466,3904,1381,1,-2,-2,10,1,5,0,-2,0,-2,3,0,1,1,3,1,1,1,0,0,-2,0,0,1,2,-2,1,1,0,-2,41,3,3,0
175,5172,13645376,1278,2634,2,-2,-2,10,1,1,0,-2,0,-2,0,1,0,1,2,1,1,1,0,0,-2,0,0,0,1,-2,-2,0,0,-2,30,3,3,0
175,5495,10348084,1578,2819,1,-2,-2,10,1,2,0,-2,0,-2,5,1,0,1,2,1,1,1,0,0,-2,0,0,0,1,70,-2,2,0,-2,41,1,4,0
175,5672,13645376,1326,2669,1,-2,-2,10,1,5,0,-2,0,-2,5,1,0,0,-2,0,-2,2,1,4,1,0,0,0,2,-2,2,2,0,-2,30,1,4,0
175,5936,9296323,1542,2413,1,-2,-2,10,1,5,0,-2,0,-2,2,1,0,1,4,1,2,1,1,1,1,0,0,1,1,76,-2,2,0,-2,30,3,4,0
175,5940,18692304,5195,908,1,-2,-2,10,1,5,0,-2,0,-2,4,1,0,1,3,1,1,2,0,0,-2,0,0,0,2,-2,3,2,0,-2,30,2,1,0
175,6952,9296323,1505,2473,1,-2,-2,10,1,5,0,-2,0,-2,3,1,0,1,2,1,1,1,0,0,-2,0,0,1,2,-2,2,2,0,-2,30,3,3,0
175,7031,23472850,2994,1665,1,-2,-2,10,1,2,0,-2,0,-2,5,1,1,1,2,1,1,2,1,1,1,0,0,1,-2,-2,-2,2,0,-2,30,2,3,0
175,7050,11378872,3156,1643,2,-2,-2,10,1,5,0,-2,0,-2,5,1,1,0,-2,0,-2,3,0,0,-2,0,0,0,1,80,-2,0,0,-2,41,1,4,0
175,7671,18040125,4149,1297,1,-2,-2,10,1,5,0,-2,0,-2,5,1,0,1,2,1,2,3,0,0,-2,0,0,0,1,78,-2,5,0,-2,41,2,3,0
175,7993,17719834,4217,783,2,-2,-2,10,1,5,0,-2,0,-2,6,1,0,1,3,0,-2,2,1,1,0,1,0,0,2,-2,2,1,0,-2,30,2,3,0
175,8730,13625196,4950,764,2,-2,-2,10,1,5,0,-2,0,-2,3,0,0,1,3,1,1,2,0,0,-2,0,0,0,2,-2,2,1,0,-2,30,2,3,0
175,9102,11145466,3841,1405,2,-2,-2,10,1,5,0,-2,0,-2,2,1,1,1,2,1,2,1,0,0,-2,0,0,0,1,70,-2,1,0,-2,41,1,4,0
175,9483,22024121,2381,2110,1,-2,-2,10,1,5,0,-2,0,-2,3,1,0,1,3,1,1,3,1,1,0,0,0,0,1,72,-2,2,0,-2,20,3,3,0
175,9686,21478815,3671,1503,1,-2,-2,10,1,5,0,-2,0,-2,4,0,0,1,3,1,1,3,1,2,0,0,0,0,1,78,-2,1,0,-2,30,2,3,0
175,10180,13645376,1272,2644,1,-2,-2,10,1,5,0,-2,0,-2,6,1,0,1,4,1,1,7,1,1,1,1,0,1,1,77,-2,5,0,-2,42,2,2,0
175,10793,12704773,1488,2418,1,-2,-2,10,1,5,0,-2,0,-2,5,1,0,1,1,1,2,1,1,1,0,0,0,0,2,-2,2,4,0,-2,30,2,4,0
175,11020,9907824,1503,2477,1,-2,-2,10,1,5,0,-2,0,-2,2,1,0,1,2,0,-2,2,0,0,-2,0,0,1,2,-2,1,1,0,-2,30,1,4,0
175,11778,51284601,3484,1917,1,-2,-2,10,1,5,0,-2,0,-2,5,0,0,1,3,0,-2,2,0,0,-2,0,0,0,-2,-2,-2,0,0,-2,41,3,2,0
176,105,13964373,4155,1294,1,-2,-2,10,1,5,0,-2,0,-2,6,1,1,1,3,1,1,3,1,2,0,0,0,0,1,77,-2,2,0,-2,30,1,4,0
176,1237,11145466,3793,1424,1,-2,-2,10,1,5,0,-2,0,-2,3,0,0,1,3,1,1,3,1,1,1,0,0,0,1,70,-2,4,0,-2,30,3,3,0
176,3505,10147704,1380,2611,1,-2,-2,10,1,2,0,-2,0,-2,3,0,0,0,-2,1,1,2,0,0,-2,0,0,0,2,-2,1,0,0,-2,30,3,3,0
176,4127,19924973,4225,1283,1,-2,-2,10,1,2,0,-2,0,-2,5,1,0,1,2,1,1,3,0,0,-2,0,0,1,1,78,-2,1,0,-2,30,1,4,0
176,4171,17477319,1063,3427,1,-2,-2,10,1,2,0,-2,0,-2,0,0,0,1,3,1,2,3,0,0,-2,0,0,0,2,-2,2,1,0,-2,30,2,3,0
176,4323,14281551,4512,1241,1,-2,-2,10,1,2,0,-2,0,-2,5,1,0,1,2,1,1,3,0,0,-2,0,0,1,1,66,-2,2,0,-2,30,2,3,0
176,4328,8678291,592,3443,1,-2,-2,10,1,5,0,-2,0,-2,3,0,1,1,2,1,1,2,1,2,1,0,0,0,2,-2,3,3,0,-2,41,2,3,0
176,5481,22024121,2368,2121,1,-2,-2,10,1,5,0,-2,0,-2,4,0,1,1,2,1,1,2,0,0,-2,0,0,0,1,74,-2,4,0,-2,30,1,4,0
